id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1459593418179371010,1459593418179371010,2021-11-13 13:46:03 EST,2021-11-13,13:46:03,-0500,1441160144386097166,badmmabets,Mike Honcho,,“Stay away from the left side guillotine” then shoots right into it. Smh  Diakiese/ Calvillo ❌  0-2 -.75u  #UFCvegas42 #mmabets #bettingonfights #mma #ufc #gamblingtwitter #gambling #ufcfightnight #sportsbetting #freemmabets  #fightpicks #ufcpicks #ufcbets  https://t.co/cHSbMG8XjZ,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEGEeVCVQAUPc-B.jpg'],0,0,1,"['ufcvegas42', 'mmabets', 'bettingonfights', 'mma', 'ufc', 'gamblingtwitter', 'gambling', 'ufcfightnight', 'sportsbetting', 'freemmabets', 'fightpicks', 'ufcpicks', 'ufcbets']",[],https://twitter.com/BadMMAbets/status/1459593418179371010,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEGEeVCVQAUPc-B.jpg,,,,,,,[],,,,
1459593210137776130,1459593210137776130,2021-11-13 13:45:13 EST,2021-11-13,13:45:13,-0500,147823819,dylangeronimo_,@RugItUpCustoms on IG 亀,,"Yo Alves is mad disrespectful. Wobbles the dude, flying knees him then straight into a guillotine then when dude taps he shoves his face. Like wtf. Then picks the doctor up! #UFCFightNight",en,[],[],[],1,0,0,['ufcfightnight'],[],https://twitter.com/dylangeronimo_/status/1459593210137776130,False,,0,,,,,,,,[],,,,
1459593113299730433,1459571500466511878,2021-11-13 13:44:50 EST,2021-11-13,13:44:50,-0500,1177380339548938245,tnoexpert,Ain'tNoExpert,,#sportsbetting #handicapping #sportsbettor #bettingpicks #GamblingTwitter #ufcbetting #MMA #ufc #MMATwitter #ufctwitter #ufcfightnight #UFC #UFCVegas42  Fight 2 Rafael Alves defeats Marc Diakiese by Rd1 Sub  Picks: 0-2 Bets: 0-4 (-3.25U)  https://t.co/jx8kpAJpFB,en,[],[],['https://pbs.twimg.com/media/FEGEM6EWQAc3U82.jpg'],1,0,1,"['sportsbetting', 'handicapping', 'sportsbettor', 'bettingpicks', 'gamblingtwitter', 'ufcbetting', 'mma', 'ufc', 'mmatwitter', 'ufctwitter', 'ufcfightnight', 'ufc', 'ufcvegas42']",[],https://twitter.com/tnoexpert/status/1459593113299730433,False,,1,https://pbs.twimg.com/media/FEGEM6EWQAc3U82.jpg,,,,,,,[],,,,
1459592924409196547,1459592924409196547,2021-11-13 13:44:05 EST,2021-11-13,13:44:05,-0500,40131933,pikeymatt,matt pike,,Fun fights so far #UFCFightnight,en,[],[],[],0,0,0,['ufcfightnight'],[],https://twitter.com/pikeymatt/status/1459592924409196547,False,,0,,,,,,,,[],,,,
1459592768892723210,1459592768892723210,2021-11-13 13:43:28 EST,2021-11-13,13:43:28,-0500,1457168793436712965,cory_wilson69,Cory Wilson,,Just like that  #UFCFightNight,en,[],[],[],0,0,0,['ufcfightnight'],[],https://twitter.com/cory_wilson69/status/1459592768892723210,False,,0,,,,,,,,[],,,,
1459592761120808960,1459592761120808960,2021-11-13 13:43:26 EST,2021-11-13,13:43:26,-0500,1888417752,troyanopay,TROYANO™©💻📡♋,,#UFCVegas42  #UFCFightNight  Puro #MMA #HOLLOWAY #PANTERARODRIGUEZ #JOJUA 👊💪  https://t.co/zU4QioJTFA,es,[],[],['https://pbs.twimg.com/media/FEGD11ZXwAQO2nO.jpg'],0,0,0,"['ufcvegas42', 'ufcfightnight', 'mma', 'holloway', 'panterarodriguez', 'jojua']",[],https://twitter.com/TroyanoPay/status/1459592761120808960,False,,1,https://pbs.twimg.com/media/FEGD11ZXwAQO2nO.jpg,,,,,,,[],,,,
1459592597731749896,1459592597731749896,2021-11-13 13:42:47 EST,2021-11-13,13:42:47,-0500,1439530956902342657,mash_burger,DAVID,,I’d give a receipt if I got blatantly kicked below the belt #ufcfightnight,en,[],[],[],0,0,0,['ufcfightnight'],[],https://twitter.com/mash_burger/status/1459592597731749896,False,,0,,,,,,,,[],,,,
1459592410476933120,1459592410476933120,2021-11-13 13:42:03 EST,2021-11-13,13:42:03,-0500,350152521,bamer2323,90's Made ™,,Best boxer in the @ufc fights in a couple of hrs @BlessedMMA #UFCFightnight,en,"[{'screen_name': 'ufc', 'name': 'ufc', 'id': '6446742'}, {'screen_name': 'blessedmma', 'name': 'max holloway', 'id': '42296641'}]",[],[],0,0,0,['ufcfightnight'],[],https://twitter.com/Bamer2323/status/1459592410476933120,False,,0,,,,,,,,[],,,,
1459592380118536192,1459592380118536192,2021-11-13 13:41:55 EST,2021-11-13,13:41:55,-0500,1384734814587162627,_ch3113_,_Ch3113_,,Strategic groin check @alves 😂 #UFCVegas42 #UFCFightnight,en,"[{'screen_name': 'alves', 'name': 'andre alves', 'id': '271063841'}]",[],[],0,0,0,"['ufcvegas42', 'ufcfightnight']",[],https://twitter.com/_Ch3113_/status/1459592380118536192,False,,0,,,,,,,,[],,,,
1459592337835888649,1459592337835888649,2021-11-13 13:41:45 EST,2021-11-13,13:41:45,-0500,1302729114298863617,frankie97345700,Frankie_NY,,This dude Alves  can do back flips and dick kicks. 👌🏻 #ufcfightnight,en,[],[],[],0,0,1,['ufcfightnight'],[],https://twitter.com/Frankie97345700/status/1459592337835888649,False,,0,,,,,,,,[],,,,
