id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1460325686938271744,1460325686938271744,2021-11-15 14:15:49 EST,2021-11-15,14:15:49,-0500,890294412,rodo_el_vikingo,Rodrigo Martínez,,"¡Nos vemos en el #Halo, banda!",es,[],[],[],4,1,37,['halo'],[],https://twitter.com/Rodo_el_Vikingo/status/1460325686938271744,False,https://twitter.com/3DJuegosMX/status/1460319567763419146,0,,,,,,,,[],,,,
1460325683532636170,1460325683532636170,2021-11-15 14:15:49 EST,2021-11-15,14:15:49,-0500,1932751963,ora4ever117,Nick: The Gravewalker,,"I was expecting something like this to happen believe it or not. But, I’m glad it’s out. Take your time guys. We can wait a little longer. #HaloInfinite #Halo #HaloInfiniteMP",en,[],[],[],0,0,1,"['haloinfinite', 'halo', 'haloinfinitemp']",[],https://twitter.com/Ora4Ever117/status/1460325683532636170,False,https://twitter.com/halosupport/status/1460322995814076419,0,,,,,,,,[],,,,
1460325666893840389,1460325666893840389,2021-11-15 14:15:45 EST,2021-11-15,14:15:45,-0500,1444232030435348483,deversus_org,🥭 DEVERSUS ORG 🥭,,"Hahaha cod suck dick , halo infinity pog . It already crashes the steam and the Xbox app store thousands of people hundreds are downloading #halo #HaloInfinite   #mangoheaven4ever",en,[],[],[],2,0,0,"['halo', 'haloinfinite', 'mangoheaven4ever']",[],https://twitter.com/Deversus_ORG/status/1460325666893840389,False,,0,,,,,,,,[],,,,
1460325633528152076,1460325633528152076,2021-11-15 14:15:37 EST,2021-11-15,14:15:37,-0500,76798798,ferraridreams,DISAPPOINTED JIM JOHNSON,,Im happy for #Halo and #Xbox fans today.. they finally get something AAA worth playing from a first party studio.😹 #Xbox20 #ps5,en,[],[],[],0,0,0,"['halo', 'xbox', 'xbox20', 'ps5']",[],https://twitter.com/ferraridreams/status/1460325633528152076,False,,0,,,,,,,,[],,,,
1460325597968842759,1460325597968842759,2021-11-15 14:15:28 EST,2021-11-15,14:15:28,-0500,1136803632,jimmaymonster,Mark,,Beautiful 👌🏻 #HaloInfinite #Halo20 #halo #xbox #Xbox20 #XboxSeriesX  https://t.co/gVrjKuKpF3,en,[],[],['https://pbs.twimg.com/media/FEQeY1EWYAo6iK7.jpg'],0,0,4,"['haloinfinite', 'halo20', 'halo', 'xbox', 'xbox20', 'xboxseriesx']",[],https://twitter.com/JimmayMonster/status/1460325597968842759,False,,1,https://pbs.twimg.com/media/FEQeY1EWYAo6iK7.jpg,,,,,,,[],,,,
1460325584794435587,1460325584794435587,2021-11-15 14:15:25 EST,2021-11-15,14:15:25,-0500,1349933786050555905,projecttechg,Project:Tech Gaming,,"“In Honor of Halo’s 20th anniversary, your spartan journey officially begins today.” Download now on Xbox and PC  See you Spartans on the battlefield  #haloinfinite #haloinfinitebeta #halomultiplayer #halo #xbox #xboxseriesx #gamepass #gamepassultimate  https://t.co/YAD2daPdBy",en,[],[],['https://pbs.twimg.com/media/FEQeYHeVEAEPyv2.jpg'],0,1,0,"['haloinfinite', 'haloinfinitebeta', 'halomultiplayer', 'halo', 'xbox', 'xboxseriesx', 'gamepass', 'gamepassultimate']",[],https://twitter.com/ProjectTechG/status/1460325584794435587,False,,1,https://pbs.twimg.com/media/FEQeYHeVEAEPyv2.jpg,,,,,,,[],,,,
1460325566305951747,1460325566305951747,2021-11-15 14:15:21 EST,2021-11-15,14:15:21,-0500,3156114827,_benji_yt,BENJI,,Halo infinite multiplayer is hereeeeeee #HaloInfiniteMP #halo #HaloInfinite  https://t.co/Dvi4DTgxQf,en,[],[],['https://pbs.twimg.com/media/FEQeXRSXoAYCR2V.jpg'],0,0,1,"['haloinfinitemp', 'halo', 'haloinfinite']",[],https://twitter.com/_benji_yt/status/1460325566305951747,False,,1,https://pbs.twimg.com/media/FEQeXRSXoAYCR2V.jpg,,,,,,,[],,,,
1460325538338246660,1460325538338246660,2021-11-15 14:15:14 EST,2021-11-15,14:15:14,-0500,449762289,cra5hnz,Crash,,I wasn't planning a stream tonight but halo multi-player just released so if get time gonna jump on.  You watching?  #HaloInfinite #halo #Razer #RazerStreamer #twitch #twitchnz #twitchanz #nz #nzstreamer,en,[],[],[],0,0,1,"['haloinfinite', 'halo', 'razer', 'razerstreamer', 'twitch', 'twitchnz', 'twitchanz', 'nz', 'nzstreamer']",[],https://twitter.com/cra5hnz/status/1460325538338246660,False,,0,,,,,,,,[],,,,
1460325508625879043,1460325508625879043,2021-11-15 14:15:07 EST,2021-11-15,14:15:07,-0500,241741961,mikebertolino1,Michael Bertolino,,Halo Infinite Multiplayer is out now! @halo @Xbox #Xbox #Gaming #Tech #Games #Update #News #Updates #GamingNews #XboxOne #XboxSeries #XboxSeriesX #XboxSeriesS #XboxOneX #XboxOneS #Halo #HaloInfinite #TechNews #PCGamer #PCGaming #XboxGaming #Battlepass #Multiplayer #HeroesofReach  https://t.co/ORSRQ2nsCA,en,"[{'screen_name': 'halo', 'name': 'halo', 'id': '59414975'}, {'screen_name': 'xbox', 'name': 'xbox', 'id': '24742040'}]",[],[],0,0,1,"['xbox', 'gaming', 'tech', 'games', 'update', 'news', 'updates', 'gamingnews', 'xboxone', 'xboxseries', 'xboxseriesx', 'xboxseriess', 'xboxonex', 'xboxones', 'halo', 'haloinfinite', 'technews', 'pcgamer', 'pcgaming', 'xboxgaming', 'battlepass', 'multiplayer', 'heroesofreach']",[],https://twitter.com/MikeBertolino1/status/1460325508625879043,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1460325477806190594/pu/img/6cx2e32EVTGdTH0g.jpg,,,,,,,[],,,,
1460325504683319300,1460325504683319300,2021-11-15 14:15:06 EST,2021-11-15,14:15:06,-0500,575375417,chrisk3211,𝐂𝐡𝐫𝐢𝐬𝐊𝟑𝟐𝟏𝟏,,Never really played #Halo as I always had a PS3 but i remember going over to a friends house on his 360 and we played splitscreen multiplayer for hours. Definitely gonna give #HaloInfinite a try :),en,[],[],[],0,0,0,"['halo', 'haloinfinite']",[],https://twitter.com/ChrisK3211/status/1460325504683319300,False,,0,,,,,,,,[],,,,
1460325477034315777,1460325477034315777,2021-11-15 14:14:59 EST,2021-11-15,14:14:59,-0500,17771425,colliderfrosty,Steven Weintraub,,First #Halo Live-Action Show Teaser Gives Us a Look at Master Chief's Suit and Iconic Gregorian Chant   https://t.co/4N7Dd0TipR,en,[],['https://collider.com/halo-tv-show-trailer-teaser-master-chief-suit/'],[],1,2,13,['halo'],[],https://twitter.com/colliderfrosty/status/1460325477034315777,False,,0,,,,,,,,[],,,,
1460325463985901578,1460325463985901578,2021-11-15 14:14:56 EST,2021-11-15,14:14:56,-0500,1360342087103877120,pixvtuber,Pix 💫 Interdimensional Vtuber,,"It's downloaded! I'm live in a couple minutes, just gotta check if the servers aren't full with equally hyped people. See ya in a bit! #HaloInfinite #halo #vtuber #ENVtuber  https://t.co/id8V5Jy260",en,[],[],['https://pbs.twimg.com/media/FEQd45FXoAEwiir.png'],0,0,0,"['haloinfinite', 'halo', 'vtuber', 'envtuber']",[],https://twitter.com/PixVtuber/status/1460325463985901578,False,,1,https://pbs.twimg.com/media/FEQd45FXoAEwiir.png,,,,,,,[],,,,
1460325463151177732,1460325463151177732,2021-11-15 14:14:56 EST,2021-11-15,14:14:56,-0500,18957119,chuckcitymusic,ᑕᕼᑌᑕK,,The download is working. #HaloInfinite #Halo #Xbox20  https://t.co/0h4MuwGahm,en,[],[],['https://pbs.twimg.com/media/FEQeRCFVkAMR8SI.jpg'],0,0,1,"['haloinfinite', 'halo', 'xbox20']",[],https://twitter.com/ChuckCityMusic/status/1460325463151177732,False,,1,https://pbs.twimg.com/media/FEQeRCFVkAMR8SI.jpg,,,,,,,[],,,,
1460325443316469766,1460325443316469766,2021-11-15 14:14:51 EST,2021-11-15,14:14:51,-0500,227347152,tvline,TVLine.com,,"First #Halo Teaser for Paramount+ Series Reveals Master Chief, Scars and All  https://t.co/81vT2OKDED",en,[],['https://tvline.com/2021/11/15/halo-teaser-paramount-plus-tv-series/'],[],0,4,15,['halo'],[],https://twitter.com/TVLine/status/1460325443316469766,False,,0,,,,,,,,[],,,,
1460325439470284810,1460325396080173060,2021-11-15 14:14:50 EST,2021-11-15,14:14:50,-0500,735911866678022144,the_gaming_cafe,MrNishe,,"I mean, #Halo.",en,[],[],[],0,0,0,['halo'],[],https://twitter.com/The_Gaming_Cafe/status/1460325439470284810,False,,0,,,,,,,,[],,,,
1460325434948677633,1460325434948677633,2021-11-15 14:14:49 EST,2021-11-15,14:14:49,-0500,1557290107,carlhopps,Carl Hoppe,,There's the update. Heading to work soon and just gonna be hyped when back home. #Halo  https://t.co/sLxkVHpwbD,en,[],[],['https://pbs.twimg.com/media/FEQePkOXwAIS2s6.jpg'],0,0,2,['halo'],[],https://twitter.com/CarlHopps/status/1460325434948677633,False,,1,https://pbs.twimg.com/media/FEQePkOXwAIS2s6.jpg,,,,,,,[],,,,
1460325426761543682,1460325426761543682,2021-11-15 14:14:47 EST,2021-11-15,14:14:47,-0500,2636243745,pepebdz,El Pepe,,It's working on Xbox!!!!!!!!!!!! #HaloInfinite #HaloInfiniteMP #Halo #Halo20  https://t.co/T9u177aCVT,en,[],[],['https://pbs.twimg.com/media/FEQePE9XIAIHN8U.jpg'],0,0,1,"['haloinfinite', 'haloinfinitemp', 'halo', 'halo20']",[],https://twitter.com/pepebdz/status/1460325426761543682,False,,1,https://pbs.twimg.com/media/FEQePE9XIAIHN8U.jpg,,,,,,,[],,,,
1460325421535408144,1460325421535408144,2021-11-15 14:14:46 EST,2021-11-15,14:14:46,-0500,1320517959371100162,baisleygreg,Greg Baisley,,Right now we're talkin. Prepare Spartan for the ultimate game. #HaloInfiniteMP #Halo #HaloInfinite  https://t.co/6MVDuA5H4c,en,[],[],['https://pbs.twimg.com/media/FEQeO2xXsAUa4dt.jpg'],0,0,0,"['haloinfinitemp', 'halo', 'haloinfinite']",[],https://twitter.com/BaisleyGreg/status/1460325421535408144,False,,1,https://pbs.twimg.com/media/FEQeO2xXsAUa4dt.jpg,,,,,,,[],,,,
1460325398986719232,1460325398986719232,2021-11-15 14:14:41 EST,2021-11-15,14:14:41,-0500,31171669,waze,waze,,What is your favorite @Halo mission? #Halo #HaloInfinite #xbox #masterchief,en,"[{'screen_name': 'halo', 'name': 'halo', 'id': '59414975'}]",[],[],4,3,24,"['halo', 'haloinfinite', 'xbox', 'masterchief']",[],https://twitter.com/waze/status/1460325398986719232,False,,0,,,,,,,,[],,,,
1460325397002862594,1460325397002862594,2021-11-15 14:14:40 EST,2021-11-15,14:14:40,-0500,1009335768714743808,ender_chief,Ender_Okada,,¡Ya disponible la Actualización del multijugador de #HaloInfinite!  Ocupa 26 GB en Xbox Series X.  #Halo #Xbox20  https://t.co/3oQWyWHsNM,es,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEQeNGzXsAQbPQk.jpg'],0,0,2,"['haloinfinite', 'halo', 'xbox20']",[],https://twitter.com/Ender_Chief/status/1460325397002862594,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEQeNGzXsAQbPQk.jpg,,,,,,,[],,,,
1460325348890103808,1460325348890103808,2021-11-15 14:14:29 EST,2021-11-15,14:14:29,-0500,1347793787997851648,mzzkiwi_,🥝MzzKiwi🥝,,Halo streams start TODAY💫 #HaloInfiniteMP #HaloInfinite #Halo #twitch #smallstreamer,en,[],[],[],0,0,4,"['haloinfinitemp', 'haloinfinite', 'halo', 'twitch', 'smallstreamer']",[],https://twitter.com/mzzkiwi_/status/1460325348890103808,False,https://twitter.com/EightBitRL/status/1460324169028149254,0,,,,,,,,[],,,,
1460325310436724745,1460325310436724745,2021-11-15 14:14:20 EST,2021-11-15,14:14:20,-0500,3156114827,_benji_yt,BENJI,,It's finally here 😎😎😎😎😎😎😎😎😎😎  #halo #HaloInfiniteMP #HaloInfinite  https://t.co/fx7Og2bAVG,en,[],[],['https://pbs.twimg.com/media/FEQeIWWXwAQeUXx.jpg'],0,0,1,"['halo', 'haloinfinitemp', 'haloinfinite']",[],https://twitter.com/_benji_yt/status/1460325310436724745,False,,1,https://pbs.twimg.com/media/FEQeIWWXwAQeUXx.jpg,,,,,,,[],,,,
1460325248050544645,1460317566501535744,2021-11-15 14:14:05 EST,2021-11-15,14:14:05,-0500,2869114642,a_timeless_soul,A Timeless Soul,,@HaloHubGG Here we go!!! UK store update has hit!!  #Halo #HaloInfinite  #HaloInfiniteMP  #Halo20  #Xbox20  #XboxSeriesX  https://t.co/ZDlASx8wuW,en,[],[],['https://pbs.twimg.com/media/FEQeEvNWUAE4Nf-.jpg'],0,0,0,"['halo', 'haloinfinite', 'haloinfinitemp', 'halo20', 'xbox20', 'xboxseriesx']",[],https://twitter.com/A_Timeless_Soul/status/1460325248050544645,False,,1,https://pbs.twimg.com/media/FEQeEvNWUAE4Nf-.jpg,,,,,,,"[{'screen_name': 'HaloHubGG', 'name': 'HaloHub', 'id': '1411039340571025414'}]",,,,
1460325246104489995,1460325246104489995,2021-11-15 14:14:04 EST,2021-11-15,14:14:04,-0500,1351975652149366998,thetrueboricua,D. 🇵🇷 👑 ●,,If you’re getting Blue Screen Halo Infinite Multiplayer simple Restart your console and an update for 25.90 GB will show up. #HaloInfinite #HaloInfiniteMP #Halo #Xbox20,en,[],[],[],0,0,0,"['haloinfinite', 'haloinfinitemp', 'halo', 'xbox20']",[],https://twitter.com/TheTrueBoricua/status/1460325246104489995,False,,0,,,,,,,,[],,,,
1460325239318003726,1460325239318003726,2021-11-15 14:14:03 EST,2021-11-15,14:14:03,-0500,1087111557530578945,xxsimplejxx,Vincent,,#HaloInfiniteMP launch today!!! AND a new #Halo TV series coming next year. Holy shit what a good time to be alive in the gaming world!!!  #microsoft #XboxSeriesX #xbox #masterchief117 #fuckyeah  https://t.co/Cl265sD79N,en,[],[],['https://pbs.twimg.com/media/FEQeEFfXMAAJ4Ru.jpg'],0,0,1,"['haloinfinitemp', 'halo', 'microsoft', 'xboxseriesx', 'xbox', 'masterchief117', 'fuckyeah']",[],https://twitter.com/XxSimpleJxX/status/1460325239318003726,False,,1,https://pbs.twimg.com/media/FEQeEFfXMAAJ4Ru.jpg,,,,,,,[],,,,
1460325235241144326,1460325235241144326,2021-11-15 14:14:02 EST,2021-11-15,14:14:02,-0500,1181935582152404992,y0vrface,y0vrFace,,"Xbox was smart. What better way to decrease server stress then to release Halo 3 weeks early by surprise on a MONDAY.  There will still be lots of traffic but its only people that were already home, im willing to bet some planned a day off 3 weeks from now  #halo #xbox #Xbox20",en,[],[],[],0,0,1,"['halo', 'xbox', 'xbox20']",[],https://twitter.com/Y0vrFace/status/1460325235241144326,False,,0,,,,,,,,[],,,,
1460325210855518211,1460325210855518211,2021-11-15 14:13:56 EST,2021-11-15,14:13:56,-0500,1364785353928900609,chrixsaviour,Chris,,Oh… 💭😍 #HALO #Xbox20,und,[],[],[],0,0,1,"['halo', 'xbox20']",[],https://twitter.com/ChrixSaviour/status/1460325210855518211,False,https://twitter.com/h3cz/status/1460324406622830592,0,,,,,,,,[],,,,
1460325192538988545,1460325192538988545,2021-11-15 14:13:52 EST,2021-11-15,14:13:52,-0500,317317820,trentlmoore,Trent Moore,,"This put the ""teaser"" in teaser trailer. Looking forward to seeing a full trailer and some footage. If nothing else - after such a long wait - nice to know it's at least real. #Halo",en,[],[],[],0,0,0,['halo'],[],https://twitter.com/trentlmoore/status/1460325192538988545,False,https://twitter.com/paramountplus/status/1460313523645526016,0,,,,,,,,[],,,,
1460325145797660673,1460325145797660673,2021-11-15 14:13:40 EST,2021-11-15,14:13:40,-0500,1367379605003337729,kharec,Sandro,,Un premier teaser pour la série  #Halo qui débarque en 2022 😏  https://t.co/e3B6FSXpyq,fr,[],[],[],1,0,2,['halo'],[],https://twitter.com/Kharec/status/1460325145797660673,False,,1,https://pbs.twimg.com/media/FEDI0_KVUAQUgEW.jpg,,,,,,,[],,,,
1460325126059274240,1460325126059274240,2021-11-15 14:13:36 EST,2021-11-15,14:13:36,-0500,1116748884523483136,blackcell757,Blackcell757,,I know it isn't cinnamon but should take 1 or 2 shots of this since yall can see halo is being installed?? #HaloInfiniteMP #halo #xbox  https://t.co/f8JL9RPxeD,en,[],[],['https://pbs.twimg.com/media/FEQd9osWQAEl44-.jpg'],2,1,5,"['haloinfinitemp', 'halo', 'xbox']",[],https://twitter.com/Blackcell757/status/1460325126059274240,False,,1,https://pbs.twimg.com/media/FEQd9osWQAEl44-.jpg,,,,,,,[],,,,
1460325123420942336,1460325123420942336,2021-11-15 14:13:35 EST,2021-11-15,14:13:35,-0500,1238956386,cyberwolf_au,PDG CyberWolf ◇ Bailey . H,,"I think it's finally time to shine, to become the best Halo player in APAC!!! #HaloInfinite  #Xbox20 #Halo #APAC",en,[],[],[],0,0,0,"['haloinfinite', 'xbox20', 'halo', 'apac']",[],https://twitter.com/CyberWolf_AU/status/1460325123420942336,False,,0,,,,,,,,[],,,,
1460325118991912963,1460325118991912963,2021-11-15 14:13:34 EST,2021-11-15,14:13:34,-0500,2579807083,jakeschneider19,Lakers Fan,,"This is gonna go down as one of the greatest days in gaming history, I feel like a kid again #HaloInfinite #Halo #Xbox20",en,[],[],[],0,0,0,"['haloinfinite', 'halo', 'xbox20']",[],https://twitter.com/JakeSchneider19/status/1460325118991912963,False,,0,,,,,,,,[],,,,
1460325090806095883,1460325090806095883,2021-11-15 14:13:27 EST,2021-11-15,14:13:27,-0500,469003742,corrupteddiv,divX,,"Well, there are issues with the #HaloInfiniteMP deployment, while I'm going to play #Halo 5!",en,[],[],[],0,0,0,"['haloinfinitemp', 'halo']",[],https://twitter.com/Corrupteddiv/status/1460325090806095883,False,,0,,,,,,,,[],,,,
1460325067620073478,1460325067620073478,2021-11-15 14:13:22 EST,2021-11-15,14:13:22,-0500,1316943002,bradthepleb,Brad The Shattered,,They didn’t do a good job keeping a secret but oh my god 343 really just dropped multi on the #Xbox20 and #Halo anniversary just like that,en,[],[],[],0,0,3,"['xbox20', 'halo']",[],https://twitter.com/BradThePleb/status/1460325067620073478,False,,0,,,,,,,,[],,,,
1460325061861199881,1460325061861199881,2021-11-15 14:13:20 EST,2021-11-15,14:13:20,-0500,2869114642,a_timeless_soul,A Timeless Soul,,Here we go!!!  #Halo #HaloInfinite  #HaloInfiniteMP  #Halo20  #Xbox20  #XboxSeriesX  https://t.co/5XcqRlXqEK,en,[],[],['https://pbs.twimg.com/media/FEQd55BXoAMWHh3.jpg'],0,0,1,"['halo', 'haloinfinite', 'haloinfinitemp', 'halo20', 'xbox20', 'xboxseriesx']",[],https://twitter.com/A_Timeless_Soul/status/1460325061861199881,False,,1,https://pbs.twimg.com/media/FEQd55BXoAMWHh3.jpg,,,,,,,[],,,,
1460325058711326727,1460325058711326727,2021-11-15 14:13:20 EST,2021-11-15,14:13:20,-0500,201686579,dio_ti_ama,A₪D®EW™ ,,The update is available now for #HaloInfiniteMP #HaloInfinite #Halo #Halo20 good work and thank you! @Xbox @xboxuk @XboxGamePass  https://t.co/XmqtcXWHuQ,en,"[{'screen_name': 'xbox', 'name': 'xbox', 'id': '24742040'}, {'screen_name': 'xboxuk', 'name': 'xbox uk', 'id': '196618084'}, {'screen_name': 'xboxgamepass', 'name': 'xbox game pass', 'id': '956692683661107201'}]",[],['https://pbs.twimg.com/media/FEQd5j6XMAc_T6z.jpg'],0,1,1,"['haloinfinitemp', 'haloinfinite', 'halo', 'halo20']",[],https://twitter.com/DIO_TI_AMA/status/1460325058711326727,False,,1,https://pbs.twimg.com/media/FEQd5j6XMAc_T6z.jpg,,,,,,,[],,,,
