id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1459653053435494405,1459653053435494405,2021-11-13 22:43:01 UTC,2021-11-13,22:43:01,+0000,3184243079,oxajh,➖AH,,Come on then @BlessedMMA #UFCVegas42,en,"[{'screen_name': 'blessedmma', 'name': 'max holloway', 'id': '42296641'}]",[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/oxajh/status/1459653053435494405,False,,0,,,,,,,,[],,,,
1459653046905061378,1459653046905061378,2021-11-13 22:43:00 UTC,2021-11-13,22:43:00,+0000,1140960823315226624,analistaufc,Soldado de Dios,,🙈  #UFCVegas42  https://t.co/q0mcX3fFHj,und,[],[],['https://pbs.twimg.com/media/FEG6tbsXIAQZ3mK.jpg'],0,0,0,['ufcvegas42'],[],https://twitter.com/AnalistaUFC/status/1459653046905061378,False,,1,https://pbs.twimg.com/media/FEG6tbsXIAQZ3mK.jpg,,,,,,,[],,,,
1459653034691149824,1459653034691149824,2021-11-13 22:42:57 UTC,2021-11-13,22:42:57,+0000,731370888,rico_suave256,Asauce Dripler 🦍💦,,"Heart says Yair, everything else feels Max gets it done #UFCVegas42",en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/Rico_Suave256/status/1459653034691149824,False,,0,,,,,,,,[],,,,
1459653031360974848,1459653031360974848,2021-11-13 22:42:56 UTC,2021-11-13,22:42:56,+0000,1395868888269742083,mma_sacrifice,MixedMartialCarAccidents,,"#UFCVegas42 That’s 8 knockouts! Tied for first place in all time for any ufc event!  Now we have the main event, will this card be #1 in all time???",en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/mma_sacrifice/status/1459653031360974848,False,,0,,,,,,,,[],,,,
1459653027548258304,1459653027548258304,2021-11-13 22:42:55 UTC,2021-11-13,22:42:55,+0000,838149996746850305,lankyheretic,Sherlank Bones,,#UFCVegas42 #MMATwitter  https://t.co/UE5pUwI8Qd,und,[],[],['https://pbs.twimg.com/media/FEG6sO8XoAMnEEz.jpg'],0,0,0,"['ufcvegas42', 'mmatwitter']",[],https://twitter.com/LankyHeretic/status/1459653027548258304,False,,1,https://pbs.twimg.com/media/FEG6sO8XoAMnEEz.jpg,,,,,,,[],,,,
1459653017318445059,1459653017318445059,2021-11-13 22:42:53 UTC,2021-11-13,22:42:53,+0000,491103253,_ahmahdi,#B,,"This translator speaks Spanish, Portuguese. Speaks English perfect translate so clearly. Why can’t the UFC hire this guy full-time? 😂#UFCVegas42",en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/_ahmahdi/status/1459653017318445059,False,,0,,,,,,,,[],,,,
1459653015237967881,1459653015237967881,2021-11-13 22:42:52 UTC,2021-11-13,22:42:52,+0000,287473729,danyanofskymma,Daniel Yanofsky,,"""I am not afraid of Amanda Nunes"" - Julianna Pena 👀 #UFCVegas42 #MMA #UFC",en,[],[],[],0,0,0,"['ufcvegas42', 'mma', 'ufc']",[],https://twitter.com/DanYanofskyMMA/status/1459653015237967881,False,,0,,,,,,,,[],,,,
1459653013216403457,1459653013216403457,2021-11-13 22:42:52 UTC,2021-11-13,22:42:52,+0000,1408293167930171395,cfcmercy,Mercy,,Alright Max Holloway gonna go the distance and win on decision #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/CFCMercy/status/1459653013216403457,False,,0,,,,,,,,[],,,,
1459653013153398786,1459653013153398786,2021-11-13 22:42:52 UTC,2021-11-13,22:42:52,+0000,495486847,birdisth3_word,Justin Bird,,I'm taking my boi @BlessedMMA round 3 tko #UFCVegas42,en,"[{'screen_name': 'blessedmma', 'name': 'max holloway', 'id': '42296641'}]",[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/Birdisth3_Word/status/1459653013153398786,False,,0,,,,,,,,[],,,,
1459653007331659777,1459653007331659777,2021-11-13 22:42:50 UTC,2021-11-13,22:42:50,+0000,136738398,jasoneg33,Jason Williams,,"We dont need no promo for 269, we already sold let's start the main event lol #UFCVegas42",en,[],[],[],0,0,2,['ufcvegas42'],[],https://twitter.com/jasoneg33/status/1459653007331659777,False,,0,,,,,,,,[],,,,
1459653006106918915,1459653006106918915,2021-11-13 22:42:50 UTC,2021-11-13,22:42:50,+0000,15087455,misstiffytaylor,tiffany,,#UFCVegas42,und,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/MissTiffyTaylor/status/1459653006106918915,False,https://twitter.com/MissTiffyTaylor/status/1370908892046057479,0,,,,,,,,[],,,,
1459653004399988737,1459653004399988737,2021-11-13 22:42:49 UTC,2021-11-13,22:42:49,+0000,172066534,_cavenaghi_,Cavenaghi,,Herb Dean should retire at this point. Dude sucks. #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/_cavenaghi_/status/1459653004399988737,False,,0,,,,,,,,[],,,,
1459653003640655878,1459653003640655878,2021-11-13 22:42:49 UTC,2021-11-13,22:42:49,+0000,139811460,mmamundial_,MMAmundial_,,"Next fight on #UFCVegas42 👊👊 Max Holloway (22-6, fighting out of Waianae, Hawaii) battles Yair Rodriguez (13-2 1NC, fighting out of Parral, Chihuahua, Mexico)in a clash of dynamic strikers  📹 @JM_BoxeoMundial  #UFC #MMA #AMM  https://t.co/GMlSEoGXlJ",en,"[{'screen_name': 'jm_boxeomundial', 'name': 'tito #boxeomundialmode', 'id': '238662877'}]",[],[],0,0,0,"['ufcvegas42', 'ufc', 'mma', 'amm']",[],https://twitter.com/MMAmundial_/status/1459653003640655878,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1459652452613951490/pu/img/kfTOXsscGvGzOIEC.jpg,,,,,,,[],,,,
1459653000536854529,1459653000536854529,2021-11-13 22:42:49 UTC,2021-11-13,22:42:49,+0000,1215219105508151296,stoneymma,2 x RIB 👑,,#UFCVegas42  MOMENTOUS OCCASION ALERT:  Finally agree with Aljo on something 👇,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/StoneyMMA/status/1459653000536854529,False,https://twitter.com/funkmasterMMA/status/1459651911859126276,0,,,,,,,,[],,,,
1459652995789033477,1459652995789033477,2021-11-13 22:42:47 UTC,2021-11-13,22:42:47,+0000,2733617548,tiredufcfan,TiredEnglishUFCFan,,Does @bisping actually understand Portuguese or does he just smile and nod randomly when interviewing Brazilian fighters #UFCVegas42,en,"[{'screen_name': 'bisping', 'name': 'michael', 'id': '53807788'}]",[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/TiredUFCFan/status/1459652995789033477,False,,0,,,,,,,,[],,,,
1459652990395105285,1459652990395105285,2021-11-13 22:42:46 UTC,2021-11-13,22:42:46,+0000,1242552109951782913,dovus_dunyasi,Dövüş Dünyası,,"Marcos Rogerio de Lima, Ben Rothwell'i ilk raundda nakavt etti.  #UFCVegas42  https://t.co/RsMyNCMViA",cy,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEG5uFgXoAkUAPH.jpg'],0,0,0,['ufcvegas42'],[],https://twitter.com/Dovus_Dunyasi/status/1459652990395105285,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEG5uFgXoAkUAPH.jpg,,,,,,,[],,,,
1459652987924762633,1459652987924762633,2021-11-13 22:42:46 UTC,2021-11-13,22:42:46,+0000,2359791506,thejivemaster,Ben Kiely,,"Holy fuck, we're about to watch Max Holloway v Yair Rodriguez. #UFCVegas42",en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/TheJivemaster/status/1459652987924762633,False,,0,,,,,,,,[],,,,
1459652987882774534,1459652987882774534,2021-11-13 22:42:46 UTC,2021-11-13,22:42:46,+0000,515818399,mmamiguelg,m gomez,,"Amanda truly is great, but hate to say it. The competition is not there for her. And 145 it’s non existent #UFCVegas42",en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/MMAMiguelG/status/1459652987882774534,False,,0,,,,,,,,[],,,,
1459652981738160135,1459652981738160135,2021-11-13 22:42:44 UTC,2021-11-13,22:42:44,+0000,1255530028558942209,mmaskovv,𝐂𝐡𝐚𝐧🇦🇺,,fast for a big man! Wow! #UFCVegas42  https://t.co/ejcsTWImBS,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/mmaskovv/status/1459652981738160135,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1459652923902861312/pu/img/_aoP6N52LE6fVgRK.jpg,,,,,,,[],,,,
1459652979452039171,1459652979452039171,2021-11-13 22:42:43 UTC,2021-11-13,22:42:43,+0000,342959635,odeosbourne,Ode' Osbourne,,What incredible power #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/OdeOsbourne/status/1459652979452039171,False,https://twitter.com/espnmma/status/1459652042557849605,0,,,,,,,,[],,,,
1459652970904264716,1459652970904264716,2021-11-13 22:42:41 UTC,2021-11-13,22:42:41,+0000,2373825134,scarntage,Logan,,Time for a typical holloway masterclass #UFCVegas42,en,[],[],[],1,0,0,['ufcvegas42'],[],https://twitter.com/Scarntage/status/1459652970904264716,False,,0,,,,,,,,[],,,,
1459652968672808967,1459652968672808967,2021-11-13 22:42:41 UTC,2021-11-13,22:42:41,+0000,1457916324693303296,mmafayce,MMAFayce,,Future Champ #UFC269 #UFCVegas42  https://t.co/J6JZoVGqfM,en,[],[],['https://pbs.twimg.com/media/FEG6o5IXIAYKV63.jpg'],0,0,0,"['ufc269', 'ufcvegas42']",[],https://twitter.com/MMAFayce/status/1459652968672808967,False,,1,https://pbs.twimg.com/media/FEG6o5IXIAYKV63.jpg,,,,,,,[],,,,
1459652960150036488,1459652960150036488,2021-11-13 22:42:39 UTC,2021-11-13,22:42:39,+0000,299187559,dirt_suzuki,Dirt Suzuki,,"Worst stoppage in recent memory, 30 seconds in and rothwell was barely knocked down, come on Herb Dean #UFCVegas42",en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/dirt_suzuki/status/1459652960150036488,False,,0,,,,,,,,[],,,,
1459652955435679759,1459652955435679759,2021-11-13 22:42:38 UTC,2021-11-13,22:42:38,+0000,1311995096334848000,thefightbubble,The Fight Bubble,,"Ultimately, Herb Dean made the right decision - but you cannot hesitate on a knockout stoppage!  #UFCVegas42",en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/thefightbubble/status/1459652955435679759,False,,0,,,,,,,,[],,,,
1459652953367842816,1459652953367842816,2021-11-13 22:42:37 UTC,2021-11-13,22:42:37,+0000,1368382059392208897,moneyshorts,Money Shorts 💚,,💚 #MONEYSHORTS ALERT 💚  Yair Rodriguez at #UFCVegas42,es,[],[],[],0,0,0,"['moneyshorts', 'ufcvegas42']",[],https://twitter.com/moneyshorts/status/1459652953367842816,False,,0,,,,,,,,[],,,,
1459652951383883783,1459652951383883783,2021-11-13 22:42:37 UTC,2021-11-13,22:42:37,+0000,1182441249703415809,bu_ash9,P.,,"“Maybe, maybe not” ~herb dean  #UFCVegas42",en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/BU_ASH9/status/1459652951383883783,False,,0,,,,,,,,[],,,,
1459652950494638082,1459652950494638082,2021-11-13 22:42:37 UTC,2021-11-13,22:42:37,+0000,14189626,kevini,Kevin Iole,,Main event of #UFCVegas42 is next. Odds:  Max Holloway is -750 at @BetMGM  v Yair Rodriguez +500   Will go the distance: Even Won't go distance: -125  Fight to start Round 3: -300 Fight won't start Round 3: +225  Holloway by decision -120 Rodriguez by decision +1200,en,"[{'screen_name': 'betmgm', 'name': 'betmgm 🦁', 'id': '1089670165300723712'}]",[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/KevinI/status/1459652950494638082,False,,0,,,,,,,,[],,,,
1459652947449688072,1459652947449688072,2021-11-13 22:42:36 UTC,2021-11-13,22:42:36,+0000,1034578709565657088,kyleanthonyufc,Kyle Anthony's UFC Betting Show 💵💵,,Client Play: #UFCVegas42  Ben Rothwell (-150) 💥  Rothwell got blitzed and sparked! Holy shit. Credit to him but speed kills.   2-1 😎 Big Ben let us down...  https://t.co/8Lo58kmTVd,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEG6nggXoAAJICs.jpg'],0,0,1,['ufcvegas42'],[],https://twitter.com/KyleAnthonyUFC/status/1459652947449688072,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEG6nggXoAAJICs.jpg,,,,,,,[],,,,
1459652931784003588,1459652931784003588,2021-11-13 22:42:32 UTC,2021-11-13,22:42:32,+0000,276670205,rockman182,A$AP Rocky,,wow Ben Rothwell got smoked so fast  #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/rockman182/status/1459652931784003588,False,,0,,,,,,,,[],,,,
1459652928470401028,1459652928470401028,2021-11-13 22:42:31 UTC,2021-11-13,22:42:31,+0000,186312186,autumnalbaby,Jesus Anguiano,,Oooooooowee! DeLima with a bunch of powerful punches for Rothwell wins in 32 seconds of the first round by TKO. #UFCVegas42 #MMA,en,[],[],[],0,0,0,"['ufcvegas42', 'mma']",[],https://twitter.com/AutumnalBaby/status/1459652928470401028,False,https://twitter.com/ufc/status/1459651275457449993,0,,,,,,,,[],,,,
1459652927371440132,1459652927371440132,2021-11-13 22:42:31 UTC,2021-11-13,22:42:31,+0000,19882533,bloodyelbow,Bloody Elbow,,Main event time: Max Holloway vs. Yair Rodriguez #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/BloodyElbow/status/1459652927371440132,False,,0,,,,,,,,[],,,,
1459652926364958726,1459652926364958726,2021-11-13 22:42:31 UTC,2021-11-13,22:42:31,+0000,1247741070315642883,pickbish,DINA,,Can I get a Holloway KO??? #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/PickBish/status/1459652926364958726,False,,0,,,,,,,,[],,,,
1459652925836382213,1459652925836382213,2021-11-13 22:42:31 UTC,2021-11-13,22:42:31,+0000,363352945,andrewrdavis85,Andrew Davis,,9 finishes on #UFCVegas42 card is tied for the most on a single fight card this year along with UFC 261 and UFC 259.,en,[],[],[],0,1,0,['ufcvegas42'],[],https://twitter.com/AndrewRDavis85/status/1459652925836382213,False,,0,,,,,,,,[],,,,
1459652922740989955,1459652922740989955,2021-11-13 22:42:30 UTC,2021-11-13,22:42:30,+0000,1385632570428297220,cosbymma,Mark Cosby,,My Holloway decision bet looking shaky now given all these KOs. Great watching so far though #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/CosbyMMA/status/1459652922740989955,False,,0,,,,,,,,[],,,,
1459652920316612609,1459652920316612609,2021-11-13 22:42:29 UTC,2021-11-13,22:42:29,+0000,702747752879382528,jusanothacritik,🎙DKS🧨,,Thank you de Lima...and Herb Dean.😆🤑🤑 #ufc #UFCVegas42  https://t.co/SBXIrZ02wJ,en,[],[],['https://pbs.twimg.com/media/FEG6mD3VgAAnc89.jpg'],0,0,0,"['ufc', 'ufcvegas42']",[],https://twitter.com/JusAnothaCritiK/status/1459652920316612609,False,,1,https://pbs.twimg.com/media/FEG6mD3VgAAnc89.jpg,,,,,,,[],,,,
1459652914486530049,1459652914486530049,2021-11-13 22:42:28 UTC,2021-11-13,22:42:28,+0000,1615543904,csalazar_04,🚗-Los,,Let’s go Rodriguez 🇲🇽 #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/CSalazar_04/status/1459652914486530049,False,,0,,,,,,,,[],,,,
1459652903950553094,1459652903950553094,2021-11-13 22:42:25 UTC,2021-11-13,22:42:25,+0000,284776406,allanos87,angel ll,,#UFCVegas42  not bad close? Or holloway is the best boxer in ufc  https://t.co/WwTkcAUEaV,en,[],[],['https://pbs.twimg.com/media/FEG6k75WYAESNSz.jpg'],0,0,0,['ufcvegas42'],[],https://twitter.com/allanos87/status/1459652903950553094,False,,1,https://pbs.twimg.com/media/FEG6k75WYAESNSz.jpg,,,,,,,[],,,,
1459652897617190912,1459652897617190912,2021-11-13 22:42:24 UTC,2021-11-13,22:42:24,+0000,1364217166866886656,goon_mma,Blessed Goon 🏝,,"Lock it in, the return of mystic goon #UFCVegas42  https://t.co/g4j0pJn2le",en,[],[],['https://pbs.twimg.com/media/FEG6krkXoAEC0x_.jpg'],0,0,0,['ufcvegas42'],[],https://twitter.com/Goon_MMA/status/1459652897617190912,False,,1,https://pbs.twimg.com/media/FEG6krkXoAEC0x_.jpg,,,,,,,[],,,,
1459652894748205056,1459652894748205056,2021-11-13 22:42:23 UTC,2021-11-13,22:42:23,+0000,1157699153528610816,derdampfhans,HansDampf,,"Insider-Tipp: Horcht gern mal in den gelungenen #HackmanMMA #Podcast unseres Gastgebers @SebastianHackl rein. Interessanter Content, interessante Gäste - sowohl Neulinge als auch eingefleischte Fans kommen auf ihre Kosten. 🔥 #UFCVegas42 #DAZNfightclub   https://t.co/tYZl4QElC0",de,"[{'screen_name': 'sebastianhackl', 'name': 'hackman', 'id': '346063331'}]",['https://meinsportpodcast.de/mixed-sport/hackmans-mma-show/'],[],1,0,1,"['hackmanmma', 'podcast', 'ufcvegas42', 'daznfightclub']",[],https://twitter.com/DerDampfHans/status/1459652894748205056,False,,0,,,,,,,,[],,,,
1459652891174707204,1459652891174707204,2021-11-13 22:42:22 UTC,2021-11-13,22:42:22,+0000,1297975899946487809,heelkudamma,Scorpio King 🦂,,I'm too hyped for this fight. Blessed express still up and running babyyyyyy #UFCVegas42  https://t.co/vwHacmI4tp,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEG6j-3X0AsfwlE.jpg'],0,0,0,['ufcvegas42'],[],https://twitter.com/heelkudamma/status/1459652891174707204,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEG6j-3X0AsfwlE.jpg,,,,,,,[],,,,
1459652889652211713,1459652889652211713,2021-11-13 22:42:22 UTC,2021-11-13,22:42:22,+0000,1630894500,coojofresh,JiuJitsuFresh🤙🏾,,Rothwell be getting knocked. That's just his thing. Hit hard or get hit hard. #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/coojofresh/status/1459652889652211713,False,,0,,,,,,,,[],,,,
1459652887773167628,1459652887773167628,2021-11-13 22:42:22 UTC,2021-11-13,22:42:22,+0000,287473729,danyanofskymma,Daniel Yanofsky,,Julianna Pena using the mic to spark interest in her fight against Amanda Nunes. Can her in-ring work match it? #UFCVegas42 #MMA,en,[],[],[],0,0,0,"['ufcvegas42', 'mma']",[],https://twitter.com/DanYanofskyMMA/status/1459652887773167628,False,,0,,,,,,,,[],,,,
1459652881439723520,1459652881439723520,2021-11-13 22:42:20 UTC,2021-11-13,22:42:20,+0000,2706263661,andoarkins,Andy Arkins,,Wouldn’t be surprised if Yair wins this. #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/andoarkins/status/1459652881439723520,False,,0,,,,,,,,[],,,,
1459652878671523844,1459652878671523844,2021-11-13 22:42:19 UTC,2021-11-13,22:42:19,+0000,1368666509111943172,mmaunderdogs,Mᴀʀᴛʏs Hᴀɪʀʟɪɴᴇ,,Herb Dean is the worst referee #UFCVegas42 no offense @HerbDeanMMA,en,"[{'screen_name': 'herbdeanmma', 'name': 'herb dean', 'id': '110273103'}]",[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/MmaUnderdogs/status/1459652878671523844,False,,0,,,,,,,,[],,,,
1459652877832663048,1459652877832663048,2021-11-13 22:42:19 UTC,2021-11-13,22:42:19,+0000,1413890759368093696,colejon59018978,Cole Jones,,"#UFCVegas42 what a co-main, power shots from delima 🔥",en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/ColeJon59018978/status/1459652877832663048,False,,0,,,,,,,,[],,,,
1459652877119627267,1459652877119627267,2021-11-13 22:42:19 UTC,2021-11-13,22:42:19,+0000,232664207,caoiltedebarra,Caoilte de Barra,,Dan Hardy rn:  #UFCVegas42  https://t.co/IcOb9sjQj4,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FEG6jSSXMAcSZw8.jpg'],0,0,1,['ufcvegas42'],[],https://twitter.com/CaoiltedeBarra/status/1459652877119627267,False,,1,https://pbs.twimg.com/tweet_video_thumb/FEG6jSSXMAcSZw8.jpg,,,,,,,[],,,,
1459652874573594626,1459652874573594626,2021-11-13 22:42:18 UTC,2021-11-13,22:42:18,+0000,433437945,flowerskingkong,G,,Jesus christ the officiating has been shite  #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/flowerskingkong/status/1459652874573594626,False,,0,,,,,,,,[],,,,
1459652871943856133,1459652871943856133,2021-11-13 22:42:18 UTC,2021-11-13,22:42:18,+0000,1226181106602577922,reaper_madnss,GhostCoast_Dillon,,It’s time! @BlessedMMA fights always bring #violence and I can’t wait! #UFCVegas42,en,"[{'screen_name': 'blessedmma', 'name': 'max holloway', 'id': '42296641'}]",[],[],0,0,0,"['violence', 'ufcvegas42']",[],https://twitter.com/Reaper_Madnss/status/1459652871943856133,False,,0,,,,,,,,[],,,,
1459652871423672322,1459652871423672322,2021-11-13 22:42:18 UTC,2021-11-13,22:42:18,+0000,50641061,t_cogo,Anthony Cogo,,#DanHardyWasRight #UFCVegas42,und,[],[],[],0,0,0,"['danhardywasright', 'ufcvegas42']",[],https://twitter.com/T_Cogo/status/1459652871423672322,False,,0,,,,,,,,[],,,,
1459652867716005891,1459652867716005891,2021-11-13 22:42:17 UTC,2021-11-13,22:42:17,+0000,731370888,rico_suave256,Asauce Dripler 🦍💦,,He had took BOMBS before hand tho so i understand the stoppage #UFCVegas42,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/Rico_Suave256/status/1459652867716005891,False,,0,,,,,,,,[],,,,
1459652855397326849,1459652855397326849,2021-11-13 22:42:14 UTC,2021-11-13,22:42:14,+0000,452732172,_raf14,RS,,This card has been ridiculously good #UFCVegas42 🔥🔥,en,[],[],[],0,0,0,['ufcvegas42'],[],https://twitter.com/_Raf14/status/1459652855397326849,False,,0,,,,,,,,[],,,,
